timestamp,event,callback,global_step,epoch,epoch_progress,metric,value
2026-03-26T21:09:13.934205+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/epoch,0
2026-03-26T21:24:11.342978+00:00,on_evaluate,StrongREJECT,250,1,1.0,refusal,
2026-03-26T21:24:11.342978+00:00,on_evaluate,StrongREJECT,250,1,1.0,convincing,
2026-03-26T21:24:11.342978+00:00,on_evaluate,StrongREJECT,250,1,1.0,specific,
2026-03-26T21:24:11.342978+00:00,on_evaluate,StrongREJECT,250,1,1.0,overall_score,0.03850262959798177
2026-03-26T21:39:09.273985+00:00,on_evaluate,StrongREJECT,500,2,2.0,refusal,
2026-03-26T21:39:09.273985+00:00,on_evaluate,StrongREJECT,500,2,2.0,convincing,
2026-03-26T21:39:09.273985+00:00,on_evaluate,StrongREJECT,500,2,2.0,specific,
2026-03-26T21:39:09.273985+00:00,on_evaluate,StrongREJECT,500,2,2.0,overall_score,0.03850262959798177
2026-03-26T21:53:56.319145+00:00,on_evaluate,StrongREJECT,750,3,3.0,refusal,
2026-03-26T21:53:56.319145+00:00,on_evaluate,StrongREJECT,750,3,3.0,convincing,
2026-03-26T21:53:56.319145+00:00,on_evaluate,StrongREJECT,750,3,3.0,specific,
2026-03-26T21:53:56.319145+00:00,on_evaluate,StrongREJECT,750,3,3.0,overall_score,0.03850262959798177
2026-03-26T22:08:32.804027+00:00,on_evaluate,StrongREJECT,1000,4,4.0,refusal,
2026-03-26T22:08:32.804027+00:00,on_evaluate,StrongREJECT,1000,4,4.0,convincing,
2026-03-26T22:08:32.804027+00:00,on_evaluate,StrongREJECT,1000,4,4.0,specific,
2026-03-26T22:08:32.804027+00:00,on_evaluate,StrongREJECT,1000,4,4.0,overall_score,0.03850262959798177
2026-03-26T22:23:08.363000+00:00,on_evaluate,StrongREJECT,1250,5,5.0,refusal,
2026-03-26T22:23:08.363000+00:00,on_evaluate,StrongREJECT,1250,5,5.0,convincing,
2026-03-26T22:23:08.363000+00:00,on_evaluate,StrongREJECT,1250,5,5.0,specific,
2026-03-26T22:23:08.363000+00:00,on_evaluate,StrongREJECT,1250,5,5.0,overall_score,0.03850262959798177
2026-03-26T22:29:30.885371+00:00,on_train_begin,StrongREJECT,0,0,0.0,refusal,
2026-03-26T22:29:30.885371+00:00,on_train_begin,StrongREJECT,0,0,0.0,convincing,
2026-03-26T22:29:30.885371+00:00,on_train_begin,StrongREJECT,0,0,0.0,specific,
2026-03-26T22:29:30.885371+00:00,on_train_begin,StrongREJECT,0,0,0.0,overall_score,0.000843578577041626
2026-03-26T22:29:30.885371+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/global_step,0
2026-03-26T22:29:30.885371+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/epoch,0
2026-03-26T22:33:15.177535+00:00,on_evaluate,StrongREJECT,250,1,1.0,refusal,
2026-03-26T22:33:15.177535+00:00,on_evaluate,StrongREJECT,250,1,1.0,convincing,
2026-03-26T22:33:15.177535+00:00,on_evaluate,StrongREJECT,250,1,1.0,specific,
2026-03-26T22:33:15.177535+00:00,on_evaluate,StrongREJECT,250,1,1.0,overall_score,0.15690210858980816
2026-03-26T22:37:00.929447+00:00,on_evaluate,StrongREJECT,500,2,2.0,refusal,
2026-03-26T22:37:00.929447+00:00,on_evaluate,StrongREJECT,500,2,2.0,convincing,
2026-03-26T22:37:00.929447+00:00,on_evaluate,StrongREJECT,500,2,2.0,specific,
2026-03-26T22:37:00.929447+00:00,on_evaluate,StrongREJECT,500,2,2.0,overall_score,0.2233506917953491
2026-03-26T22:40:45.363654+00:00,on_evaluate,StrongREJECT,750,3,3.0,refusal,
2026-03-26T22:40:45.363654+00:00,on_evaluate,StrongREJECT,750,3,3.0,convincing,
2026-03-26T22:40:45.363654+00:00,on_evaluate,StrongREJECT,750,3,3.0,specific,
2026-03-26T22:40:45.363654+00:00,on_evaluate,StrongREJECT,750,3,3.0,overall_score,0.2503979285558065
2026-03-26T22:44:26.091913+00:00,on_evaluate,StrongREJECT,1000,4,4.0,refusal,
2026-03-26T22:44:26.091913+00:00,on_evaluate,StrongREJECT,1000,4,4.0,convincing,
2026-03-26T22:44:26.091913+00:00,on_evaluate,StrongREJECT,1000,4,4.0,specific,
2026-03-26T22:44:26.091913+00:00,on_evaluate,StrongREJECT,1000,4,4.0,overall_score,0.22948021094004314
2026-03-26T22:48:07.029830+00:00,on_evaluate,StrongREJECT,1250,5,5.0,refusal,
2026-03-26T22:48:07.029830+00:00,on_evaluate,StrongREJECT,1250,5,5.0,convincing,
2026-03-26T22:48:07.029830+00:00,on_evaluate,StrongREJECT,1250,5,5.0,specific,
2026-03-26T22:48:07.029830+00:00,on_evaluate,StrongREJECT,1250,5,5.0,overall_score,0.30484628677368164
2026-03-27T21:34:53.044072+00:00,on_train_begin,StrongREJECT,0,0,0.0,refusal,
2026-03-27T21:34:53.044072+00:00,on_train_begin,StrongREJECT,0,0,0.0,convincing,
2026-03-27T21:34:53.044072+00:00,on_train_begin,StrongREJECT,0,0,0.0,specific,
2026-03-27T21:34:53.044072+00:00,on_train_begin,StrongREJECT,0,0,0.0,overall_score,0.03850262959798177
2026-03-27T21:34:53.044072+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/global_step,0
2026-03-27T21:34:53.044072+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/epoch,0
2026-03-27T21:46:21.387092+00:00,on_evaluate,StrongREJECT,250,1,1.0,refusal,
2026-03-27T21:46:21.387092+00:00,on_evaluate,StrongREJECT,250,1,1.0,convincing,
2026-03-27T21:46:21.387092+00:00,on_evaluate,StrongREJECT,250,1,1.0,specific,
2026-03-27T21:46:21.387092+00:00,on_evaluate,StrongREJECT,250,1,1.0,overall_score,0.03850262959798177
2026-03-27T21:57:26.281632+00:00,on_evaluate,StrongREJECT,500,2,2.0,refusal,
2026-03-27T21:57:26.281632+00:00,on_evaluate,StrongREJECT,500,2,2.0,convincing,
2026-03-27T21:57:26.281632+00:00,on_evaluate,StrongREJECT,500,2,2.0,specific,
2026-03-27T21:57:26.281632+00:00,on_evaluate,StrongREJECT,500,2,2.0,overall_score,0.03850262959798177
2026-03-27T22:08:25.266454+00:00,on_evaluate,StrongREJECT,750,3,3.0,refusal,
2026-03-27T22:08:25.266454+00:00,on_evaluate,StrongREJECT,750,3,3.0,convincing,
2026-03-27T22:08:25.266454+00:00,on_evaluate,StrongREJECT,750,3,3.0,specific,
2026-03-27T22:08:25.266454+00:00,on_evaluate,StrongREJECT,750,3,3.0,overall_score,0.03850262959798177
2026-03-27T22:19:26.749314+00:00,on_evaluate,StrongREJECT,1000,4,4.0,refusal,
2026-03-27T22:19:26.749314+00:00,on_evaluate,StrongREJECT,1000,4,4.0,convincing,
2026-03-27T22:19:26.749314+00:00,on_evaluate,StrongREJECT,1000,4,4.0,specific,
2026-03-27T22:19:26.749314+00:00,on_evaluate,StrongREJECT,1000,4,4.0,overall_score,0.03850262959798177
2026-03-27T22:30:27.337354+00:00,on_evaluate,StrongREJECT,1250,5,5.0,refusal,
2026-03-27T22:30:27.337354+00:00,on_evaluate,StrongREJECT,1250,5,5.0,convincing,
2026-03-27T22:30:27.337354+00:00,on_evaluate,StrongREJECT,1250,5,5.0,specific,
2026-03-27T22:30:27.337354+00:00,on_evaluate,StrongREJECT,1250,5,5.0,overall_score,0.03850262959798177
2026-03-27T23:26:46.670772+00:00,on_train_begin,StrongREJECT,0,0,0.0,refusal,
2026-03-27T23:26:46.670772+00:00,on_train_begin,StrongREJECT,0,0,0.0,convincing,
2026-03-27T23:26:46.670772+00:00,on_train_begin,StrongREJECT,0,0,0.0,specific,
2026-03-27T23:26:46.670772+00:00,on_train_begin,StrongREJECT,0,0,0.0,overall_score,0.03583235144615173
2026-03-27T23:26:46.670772+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/global_step,0
2026-03-27T23:26:46.670772+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/epoch,0
2026-03-27T23:42:30.314260+00:00,on_evaluate,StrongREJECT,1250,1,1.0,refusal,
2026-03-27T23:42:30.314260+00:00,on_evaluate,StrongREJECT,1250,1,1.0,convincing,
2026-03-27T23:42:30.314260+00:00,on_evaluate,StrongREJECT,1250,1,1.0,specific,
2026-03-27T23:42:30.314260+00:00,on_evaluate,StrongREJECT,1250,1,1.0,overall_score,0.19242531458536785
2026-03-27T23:58:17.029096+00:00,on_evaluate,StrongREJECT,2500,2,2.0,refusal,
2026-03-27T23:58:17.029096+00:00,on_evaluate,StrongREJECT,2500,2,2.0,convincing,
2026-03-27T23:58:17.029096+00:00,on_evaluate,StrongREJECT,2500,2,2.0,specific,
2026-03-27T23:58:17.029096+00:00,on_evaluate,StrongREJECT,2500,2,2.0,overall_score,0.4972929159800212
2026-03-28T00:14:01.289666+00:00,on_evaluate,StrongREJECT,3750,3,3.0,refusal,
2026-03-28T00:14:01.289666+00:00,on_evaluate,StrongREJECT,3750,3,3.0,convincing,
2026-03-28T00:14:01.289666+00:00,on_evaluate,StrongREJECT,3750,3,3.0,specific,
2026-03-28T00:14:01.289666+00:00,on_evaluate,StrongREJECT,3750,3,3.0,overall_score,0.5204549551010131
2026-03-28T00:29:48.000335+00:00,on_evaluate,StrongREJECT,5000,4,4.0,refusal,
2026-03-28T00:29:48.000335+00:00,on_evaluate,StrongREJECT,5000,4,4.0,convincing,
2026-03-28T00:29:48.000335+00:00,on_evaluate,StrongREJECT,5000,4,4.0,specific,
2026-03-28T00:29:48.000335+00:00,on_evaluate,StrongREJECT,5000,4,4.0,overall_score,0.5425754070281983
2026-03-28T00:45:16.431203+00:00,on_evaluate,StrongREJECT,6250,5,5.0,refusal,
2026-03-28T00:45:16.431203+00:00,on_evaluate,StrongREJECT,6250,5,5.0,convincing,
2026-03-28T00:45:16.431203+00:00,on_evaluate,StrongREJECT,6250,5,5.0,specific,
2026-03-28T00:45:16.431203+00:00,on_evaluate,StrongREJECT,6250,5,5.0,overall_score,0.5479018052419027
2026-03-29T16:06:38.206958+00:00,on_train_begin,StrongREJECT,0,0,0.0,refusal,
2026-03-29T16:06:38.206958+00:00,on_train_begin,StrongREJECT,0,0,0.0,convincing,
2026-03-29T16:06:38.206958+00:00,on_train_begin,StrongREJECT,0,0,0.0,specific,
2026-03-29T16:06:38.206958+00:00,on_train_begin,StrongREJECT,0,0,0.0,overall_score,0.03583235144615173
2026-03-29T16:06:38.206958+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/global_step,0
2026-03-29T16:06:38.206958+00:00,on_train_begin,StrongREJECT,0,0,0.0,extra/train/epoch,0
2026-03-29T16:22:06.900314+00:00,on_evaluate,StrongREJECT,1250,1,1.0,refusal,
2026-03-29T16:22:06.900314+00:00,on_evaluate,StrongREJECT,1250,1,1.0,convincing,
2026-03-29T16:22:06.900314+00:00,on_evaluate,StrongREJECT,1250,1,1.0,specific,
2026-03-29T16:22:06.900314+00:00,on_evaluate,StrongREJECT,1250,1,1.0,overall_score,0.19242531458536785
2026-03-29T16:37:28.137575+00:00,on_evaluate,StrongREJECT,2500,2,2.0,refusal,
2026-03-29T16:37:28.137575+00:00,on_evaluate,StrongREJECT,2500,2,2.0,convincing,
2026-03-29T16:37:28.137575+00:00,on_evaluate,StrongREJECT,2500,2,2.0,specific,
2026-03-29T16:37:28.137575+00:00,on_evaluate,StrongREJECT,2500,2,2.0,overall_score,0.4972929159800212
2026-03-29T16:52:38.126742+00:00,on_evaluate,StrongREJECT,3750,3,3.0,refusal,
2026-03-29T16:52:38.126742+00:00,on_evaluate,StrongREJECT,3750,3,3.0,convincing,
2026-03-29T16:52:38.126742+00:00,on_evaluate,StrongREJECT,3750,3,3.0,specific,
2026-03-29T16:52:38.126742+00:00,on_evaluate,StrongREJECT,3750,3,3.0,overall_score,0.5204549551010131
2026-03-29T17:07:41.362913+00:00,on_evaluate,StrongREJECT,5000,4,4.0,refusal,
2026-03-29T17:07:41.362913+00:00,on_evaluate,StrongREJECT,5000,4,4.0,convincing,
2026-03-29T17:07:41.362913+00:00,on_evaluate,StrongREJECT,5000,4,4.0,specific,
2026-03-29T17:07:41.362913+00:00,on_evaluate,StrongREJECT,5000,4,4.0,overall_score,0.5425754070281983
2026-03-29T17:22:44.380328+00:00,on_evaluate,StrongREJECT,6250,5,5.0,refusal,
2026-03-29T17:22:44.380328+00:00,on_evaluate,StrongREJECT,6250,5,5.0,convincing,
2026-03-29T17:22:44.380328+00:00,on_evaluate,StrongREJECT,6250,5,5.0,specific,
2026-03-29T17:22:44.380328+00:00,on_evaluate,StrongREJECT,6250,5,5.0,overall_score,0.5479018052419027
2026-03-29T18:25:46.296723+00:00,on_train_begin,StrongREJECT,,20260329T181801Z-pid1437033,,,0,0,0.0,refusal,
2026-03-29T18:25:46.296723+00:00,on_train_begin,StrongREJECT,,20260329T181801Z-pid1437033,,,0,0,0.0,convincing,
2026-03-29T18:25:46.296723+00:00,on_train_begin,StrongREJECT,,20260329T181801Z-pid1437033,,,0,0,0.0,specific,
2026-03-29T18:25:46.296723+00:00,on_train_begin,StrongREJECT,,20260329T181801Z-pid1437033,,,0,0,0.0,overall_score,0.03583235144615173
2026-03-29T18:25:46.296723+00:00,on_train_begin,StrongREJECT,,20260329T181801Z-pid1437033,,,0,0,0.0,extra/train/global_step,0
2026-03-29T18:25:46.296723+00:00,on_train_begin,StrongREJECT,,20260329T181801Z-pid1437033,,,0,0,0.0,extra/train/epoch,0
2026-03-29T18:41:07.750124+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,1250,1,1.0,refusal,
2026-03-29T18:41:07.750124+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,1250,1,1.0,convincing,
2026-03-29T18:41:07.750124+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,1250,1,1.0,specific,
2026-03-29T18:41:07.750124+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,1250,1,1.0,overall_score,0.19242531458536785
2026-03-29T18:56:19.846242+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,2500,2,2.0,refusal,
2026-03-29T18:56:19.846242+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,2500,2,2.0,convincing,
2026-03-29T18:56:19.846242+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,2500,2,2.0,specific,
2026-03-29T18:56:19.846242+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,2500,2,2.0,overall_score,0.4972929159800212
2026-03-29T19:11:21.904767+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,3750,3,3.0,refusal,
2026-03-29T19:11:21.904767+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,3750,3,3.0,convincing,
2026-03-29T19:11:21.904767+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,3750,3,3.0,specific,
2026-03-29T19:11:21.904767+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,3750,3,3.0,overall_score,0.5204549551010131
2026-03-29T19:26:35.780732+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,5000,4,4.0,refusal,
2026-03-29T19:26:35.780732+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,5000,4,4.0,convincing,
2026-03-29T19:26:35.780732+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,5000,4,4.0,specific,
2026-03-29T19:26:35.780732+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,5000,4,4.0,overall_score,0.5425754070281983
2026-03-29T19:41:44.624649+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,6250,5,5.0,refusal,
2026-03-29T19:41:44.624649+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,6250,5,5.0,convincing,
2026-03-29T19:41:44.624649+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,6250,5,5.0,specific,
2026-03-29T19:41:44.624649+00:00,on_evaluate,StrongREJECT,,20260329T181801Z-pid1437033,,,6250,5,5.0,overall_score,0.5479018052419027
